"code","name_it","name_en","parent_code","level","classification_system"
"16.12.0","Lavorazione e finitura del legno","Processing and finishing of wood","16.12","5","ATECO"
"16.21.0","Fabbricazione di fogli da impiallacciatura e di pannelli a base di legno","Manufacture of veneer sheets and wood-based panels","16.21","5","ATECO"
"16.22.0","Fabbricazione di pavimenti di legno con elementi pre-assemblati","Manufacture of assembled parquet floors","16.22","5","ATECO"
"16.23.0","Fabbricazione di altri prodotti di carpenteria in legno e falegnameria per l'edilizia","Manufacture of other builders' carpentry and joinery","16.23","5","ATECO"
"16.24.0","Fabbricazione di imballaggi in legno","Manufacture of wooden containers","16.24","5","ATECO"
"16.25.0","Fabbricazione di porte e finestre in legno","Manufacture of doors and windows of wood","16.25","5","ATECO"
"16.26.0","Produzione di combustibili solidi da biomassa vegetale","Manufacture of solid fuels from vegetable biomass","16.26","5","ATECO"
"16.27.0","Finitura di prodotti in legno","Finishing of wooden products","16.27","5","ATECO"
"16.28.1","Fabbricazione di altri prodotti in legno","Manufacture of other products of wood","16.28","5","ATECO"
"16.28.2","Fabbricazione di articoli in sughero","Manufacture of articles of cork materials","16.28","5","ATECO"
"16.28.3","Fabbricazione di articoli in paglia e materiali da intreccio","Manufacture of straw and plaiting materials","16.28","5","ATECO"
"17.11.0","Fabbricazione di pasta-carta","Manufacture of pulp","17.11","5","ATECO"
"17.12.0","Fabbricazione di carta e cartone","Manufacture of paper and paperboard","17.12","5","ATECO"
"17.21.0","Fabbricazione di carta, cartone ondulato e di imballaggi di carta e cartone","Manufacture of corrugated paper, paperboard and containers of paper and paperboard","17.21","5","ATECO"
"17.22.0","Fabbricazione di prodotti igienico-sanitari e per uso domestico in carta e ovatta di cellulosa","Manufacture of household and sanitary goods and of toilet requisites","17.22","5","ATECO"
"17.23.0","Fabbricazione di prodotti cartotecnici","Manufacture of paper stationery","17.23","5","ATECO"
"17.24.0","Fabbricazione di carta da parati","Manufacture of wallpaper","17.24","5","ATECO"
"17.25.0","Fabbricazione di altri articoli di carta e cartone","Manufacture of other articles of paper and paperboard","17.25","5","ATECO"
"18.11.0","Stampa di giornali","Printing of newspapers","18.11","5","ATECO"
"18.12.0","Altra stampa","Other printing","18.12","5","ATECO"
"18.13.0","Lavorazioni preliminari alla stampa e ai media","Pre-press and pre-media services","18.13","5","ATECO"
"18.14.0","Legatoria e servizi connessi","Binding and related services","18.14","5","ATECO"
"18.20.0","Riproduzione di supporti registrati","Reproduction of recorded media","18.20","5","ATECO"
"19.10.0","Fabbricazione di prodotti di cokeria","Manufacture of coke oven products","19.10","5","ATECO"
"19.20.1","Raffinazione di petrolio","Petroleum refining","19.20","5","ATECO"
"19.20.2","Fabbricazione di derivati del petrolio","Manufacture of petroleum derivatives","19.20","5","ATECO"
"19.20.3","Miscelazione di gas petroliferi liquefatti (GPL) e loro imbottigliamento","Blending of LPG (Liquefied Petroleum Gases) and bottling","19.20","5","ATECO"
"19.20.4","Fabbricazione di prodotti di base per la copertura stradale","Manufacture of products for the manufacture of road coverings","19.20","5","ATECO"
"19.20.9","Fabbricazione di altri prodotti derivanti dalla raffinazione del petrolio e prodotti da combustibili fossili","Manufacture of other refined petroleum products and fossil fuel products","19.20","5","ATECO"
"20.11.0","Fabbricazione di gas industriali","Manufacture of industrial gases","20.11","5","ATECO"
"20.12.0","Fabbricazione di coloranti e pigmenti","Manufacture of dyes and pigments","20.12","5","ATECO"
"20.13.0","Fabbricazione di altri prodotti chimici di base inorganici","Manufacture of other inorganic basic chemicals","20.13","5","ATECO"
"20.14.0","Fabbricazione di altri prodotti chimici di base organici","Manufacture of other organic basic chemicals","20.14","5","ATECO"
"20.15.0","Fabbricazione di fertilizzanti e composti azotati","Manufacture of fertilisers and nitrogen compounds","20.15","5","ATECO"
"20.16.0","Fabbricazione di materie plastiche in forme primarie","Manufacture of plastics in primary forms","20.16","5","ATECO"
"20.17.0","Fabbricazione di gomma sintetica in forme primarie","Manufacture of synthetic rubber in primary forms","20.17","5","ATECO"
"20.20.0","Fabbricazione di fitofarmaci, disinfettanti e altri prodotti chimici per l'agricoltura","Manufacture of pesticides, disinfectants and other agrochemical products","20.20","5","ATECO"
"20.30.0","Fabbricazione di pitture, vernici e smalti, inchiostri da stampa e adesivi sintetici","Manufacture of paints, varnishes and similar coatings, printing ink and mastics","20.30","5","ATECO"
"20.41.1","Fabbricazione di saponi, detergenti e preparazioni tensioattive","Manufacture of soap, detergents and surface-active preparations","20.41","5","ATECO"
"20.41.2","Fabbricazione di glicerina e altri prodotti per la pulizia e la lucidatura","Manufacture of glycerol and other cleaning and polishing preparations","20.41","5","ATECO"
"20.42.0","Fabbricazione di profumi e cosmetici","Manufacture of perfume and toilet preparations","20.42","5","ATECO"
"20.51.0","Produzione di biocarburanti liquidi","Manufacture of liquid biofuels","20.51","5","ATECO"
"20.59.1","Fabbricazione di fiammiferi e articoli esplosivi","Manufacture of matches and explosives","20.59","5","ATECO"
"20.59.2","Fabbricazione di colle","Manufacture of glues","20.59","5","ATECO"
"20.59.3","Fabbricazione di oli essenziali","Manufacture of essential oils","20.59","5","ATECO"
"20.59.9","Fabbricazione di altri prodotti chimici vari n.c.a.","Manufacture of other various chemical products n.e.c.","20.59","5","ATECO"
"20.60.0","Fabbricazione di fibre sintetiche e artificiali","Manufacture of man-made fibres","20.60","5","ATECO"
"21.10.0","Fabbricazione di prodotti farmaceutici di base","Manufacture of basic pharmaceutical products","21.10","5","ATECO"
"21.20.0","Fabbricazione di medicinali e preparati farmaceutici","Manufacture of pharmaceutical preparations","21.20","5","ATECO"
"22.11.1","Fabbricazione di pneumatici e camere d'aria","Manufacture of rubber tyres and manufacture of tubes","22.11","5","ATECO"
"22.11.2","Rigenerazione e ricostruzione di pneumatici","Retreading and rebuilding of rubber tyres","22.11","5","ATECO"
"22.12.0","Fabbricazione di altri prodotti in gomma","Manufacture of other rubber products","22.12","5","ATECO"
"22.21.0","Fabbricazione di lastre, fogli, tubi e profilati in materie plastiche","Manufacture of plastic plates, sheets, tubes and profiles","22.21","5","ATECO"
"22.22.0","Fabbricazione di imballaggi in materie plastiche","Manufacture of plastic packing goods","22.22","5","ATECO"
"22.23.0","Fabbricazione di porte e finestre in materie plastiche","Manufacture of doors and windows of plastic","22.23","5","ATECO"
"22.24.0","Fabbricazione di articoli in materie plastiche per l'edilizia","Manufacture of builders' ware of plastic","22.24","5","ATECO"
"22.25.0","Lavorazione e finitura di prodotti in materie plastiche","Processing and finishing of plastic products","22.25","5","ATECO"
"22.26.1","Fabbricazione di articoli e attrezzature per la pulizia in materie plastiche","Manufacture of plastic equipment for cleaning","22.26","5","ATECO"
"22.26.9","Fabbricazione di altri prodotti in materie plastiche n.c.a.","Manufacture of other plastic products n.e.c.","22.26","5","ATECO"
"23.11.0","Fabbricazione di vetro piano","Manufacture of flat glass","23.11","5","ATECO"
"23.12.0","Lavorazione e trasformazione del vetro piano","Shaping and processing of flat glass","23.12","5","ATECO"
"23.13.0","Fabbricazione di vetro cavo","Manufacture of hollow glass","23.13","5","ATECO"
"23.14.0","Fabbricazione di fibre di vetro","Manufacture of glass fibres","23.14","5","ATECO"
"23.15.1","Lavorazione di vetro a mano e a soffio artistico","Glass blowing","23.15","5","ATECO"
"23.15.9","Altre attività di fabbricazione e lavorazione di altro vetro incluso il vetro per usi tecnici","Other manufacture and processing of other glass, including technical glassware","23.15","5","ATECO"
"23.20.0","Fabbricazione di prodotti refrattari","Manufacture of refractory products","23.20","5","ATECO"
"23.31.0","Fabbricazione di piastrelle in ceramica per pavimenti e rivestimenti","Manufacture of ceramic tiles and flags","23.31","5","ATECO"
"23.32.0","Fabbricazione di mattoni, tegole e altri prodotti per l'edilizia in terracotta","Manufacture of bricks, tiles and construction products, in baked clay","23.32","5","ATECO"
"23.41.0","Fabbricazione di prodotti in ceramica per usi domestici e ornamentali","Manufacture of ceramic household and ornamental articles","23.41","5","ATECO"
"23.42.0","Fabbricazione di articoli sanitari in ceramica","Manufacture of ceramic sanitary fixtures","23.42","5","ATECO"
"23.43.0","Fabbricazione di isolatori e di pezzi isolanti in ceramica","Manufacture of ceramic insulators and insulating fittings","23.43","5","ATECO"
"23.44.0","Fabbricazione di altri prodotti in ceramica per uso tecnico e industriale","Manufacture of other technical ceramic products","23.44","5","ATECO"
"23.45.0","Fabbricazione di altri prodotti in ceramica","Manufacture of other ceramic products","23.45","5","ATECO"
"23.51.0","Produzione di cemento","Manufacture of cement","23.51","5","ATECO"
"23.52.1","Produzione di calce","Manufacture of lime","23.52","5","ATECO"
"23.52.2","Produzione di gesso","Manufacture of plaster","23.52","5","ATECO"
"23.61.0","Fabbricazione di prodotti in calcestruzzo per l'edilizia","Manufacture of concrete products for construction purposes","23.61","5","ATECO"
"23.62.0","Fabbricazione di prodotti in gesso per l'edilizia","Manufacture of plaster products for construction purposes","23.62","5","ATECO"
"23.63.0","Produzione di calcestruzzo pronto per l'uso","Manufacture of ready-mixed concrete","23.63","5","ATECO"
"23.64.0","Produzione di malta","Manufacture of mortars","23.64","5","ATECO"
"23.65.0","Fabbricazione di prodotti in fibrocemento","Manufacture of fibre cement","23.65","5","ATECO"
"23.66.0","Fabbricazione di altri prodotti in calcestruzzo, cemento e gesso","Manufacture of other articles of concrete, cement and plaster","23.66","5","ATECO"
"23.70.1","Taglio e lavorazione di pietre e di marmo","Cutting and processing of stone and marble","23.70","5","ATECO"
"23.70.2","Lavorazione artistica di marmo e di altre pietre affini","Shaping and finishing of stone and marble","23.70","5","ATECO"
"23.70.3","Frantumazione di pietre","Crushing of stone","23.70","5","ATECO"
"23.91.0","Fabbricazione di prodotti abrasivi","Manufacture of abrasive products","23.91","5","ATECO"
"23.99.0","Fabbricazione di altri prodotti in minerali non metalliferi n.c.a.","Manufacture of other non-metallic mineral products n.e.c.","23.99","5","ATECO"
"24.10.0","Fabbricazione di ferro, acciaio e ferroleghe","Manufacture of basic iron and steel and of ferro-alloys","24.10","5","ATECO"
"24.20.1","Fabbricazione di tubi, condotti, profilati cavi non saldati e relativi raccordi in acciaio","Manufacture of seamless tubes, pipes, hollow profiles and related fittings, of steel","24.20","5","ATECO"
"24.20.2","Fabbricazione di tubi, condotti, profilati cavi saldati e relativi raccordi in acciaio","Manufacture of welded tubes, pipes, hollow profiles and related fittings, of steel","24.20","5","ATECO"
"24.31.0","Trafilatura a freddo di barre","Cold drawing of bars","24.31","5","ATECO"
"24.32.0","Laminazione a freddo di nastri","Cold rolling of narrow strip","24.32","5","ATECO"
